date,userName,text,likes,replies,uri
2025-01-08T15:23:51.229Z,theoptionsbully2.bsky.social,$HOG $TGT $DHT $ENVX $TRMD $WEN $M $LSCC $APLD $CRON $F $LPTX   $MATV $PARR $RTX $AGEN $DEI $NBIS $YEXT $RXRX $HESM $SAVA $BARK $DRIO $INO    🎯#TopUnusual Report-Part 2 🎯Verified Jan 07 Data ⚠️These   50of123 Verified & Represent Top Bullish Unusual Options Stocks  www.patreon.com/posts/topunu...,0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lfahtieyk22t
2024-12-31T21:22:51.207Z,eliteoptions2.bsky.social,"I didn't know what to use or what to read. So I just read them all. I was fortunate in my first few years to get lucky trading a few stocks such as $BAC $INO, and some weed stocks during that 2013 range that helped build up my account tremendously.",0,0,at://did:plc:7mpygrasjbzavslfqrqjrf3k/app.bsky.feed.post/3lemy62sues2s
