date,ticker,d2c,shorts,volume
2020-08-14,AMC,2.28,16950844,7424764
2020-08-31,AMC,1.94,17759866,9151188
2020-09-15,AMC,2.18,21886971,10034960
2020-09-30,AMC,6.85,21496546,3138249
2020-10-15,AMC,2.74,22321937,8150186
2020-10-30,AMC,1.88,23890070,12731999
2020-11-13,AMC,1.1,29260504,26487919
2020-11-30,AMC,1.29,33513585,26002367
2020-12-15,AMC,1.38,38083639,27613378
2020-12-31,AMC,1.88,38993059,20697894
2021-01-15,AMC,1.21,44671962,37005590
2021-01-29,AMC,1.0,37716302,390644584
2021-02-12,AMC,1.0,48134561,191894754
2021-02-26,AMC,1.0,55490440,170187693
2021-03-15,AMC,1.0,49306459,103335355
2021-03-31,AMC,1.0,73824070,85845893
2021-04-15,AMC,2.06,93888195,45557607
2021-04-30,AMC,2.35,87551755,37214815
2021-05-14,AMC,1.57,94577063,60170367
2021-05-28,AMC,1.0,102303320,194737611
2021-06-15,AMC,1.0,85076339,359533859
2021-06-30,AMC,1.0,75479862,142292531
2021-07-15,AMC,1.0,79747897,99636441
2021-07-30,AMC,1.0,85845513,98418632
2021-08-13,AMC,1.21,92417118,76383750
2021-08-31,AMC,1.0,95943759,105520739
2021-09-15,AMC,1.22,97130969,79573617
2021-09-30,AMC,1.66,91042415,54969157
2021-10-15,AMC,2.22,92239378,41512289
2021-10-29,AMC,2.66,94637512,35552514
2021-11-15,AMC,2.07,87462304,42178712
2021-11-30,AMC,3.12,83406245,26730397
2021-12-15,AMC,1.6,96700247,60336885
2021-12-31,AMC,1.97,94750342,48096118
2022-01-14,AMC,2.35,97034798,41324600
2022-01-31,AMC,1.94,107800655,55478718
2022-02-15,AMC,1.75,104191445,59536582
2022-02-28,AMC,2.47,101327657,41096878
2022-03-15,AMC,3.09,104488090,33841970
2022-03-31,AMC,1.06,101419084,95444345
2022-04-14,AMC,2.22,99746843,44886360
2022-04-29,AMC,3.85,100632363,26133873
2022-05-13,AMC,2.37,108869404,46011134
2022-05-31,AMC,1.98,109829044,55341780
2022-06-15,AMC,2.98,113005857,37870463
